2
2
1
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
1
1
1
1
1
1
1
1
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
1
1
1
1
1
1
1
1
1
1
17
1
1
7
4
1
2
11
10
1
1
1
1
6
1
13
12
1
1
1
7
4
1
2
11
1
18
3
16
1
2
7
4
1
2
14
1
1
1
1
1
1
1
1
1
1
1
1
17
1
1
7
4
1
2
1
1
1
7
4
1
2
1
1
3
1
2
11
10
1
1
6
1
13
12
1
1
1
7
4
1
2
1
7
4
1
2
1
5
1
2
1
7
4
2
1
1
1
1
7
4
2
1
1
1
1
2
1
1
1
1
7
4
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
7
4
1
2
7
4
1
2
7
4
1
2
14
1
1
17
1
1
7
4
1
2
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
1
1
1
1
1
1
1
1
1
1
17
1
1
7
4
1
2
1
1
1
1
7
4
1
2
1
1
1
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
11
10
1
1
1
1
6
1
13
12
1
1
1
7
4
1
2
11
1
18
3
16
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
11
10
1
1
1
1
6
1
13
12
1
1
1
7
4
1
2
11
1
18
3
16
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
7
4
1
2
14
1
1
17
1
1
7
4
1
2
11
10
1
1
1
1
6
1
13
12
1
1
1
7
4
1
2
11
1
18
3
16
1
2
11
10
1
1
1
1
6
1
13
12
1
1
1
7
4
1
2
11
1
18
3
16
1
2
7
4
1
2
14
1
1
17
1
1
7
4
1
2
11
10
1
1
1
1
6
1
13
12
1
1
1
7
4
1
2
11
1
18
3
16
1
2
14
1
1
17
1
1
